"TC5HTS----AC----6HQDJD--JS3C--6S",0
"TC5HTS----AC----6HQD5DJD--3C--JS",0
"--5HTS----AC----6HQD5DJDTC3C--6S",0
"JS5HTS----AC----6HQD5DJD--3C--6S",0
"TC5HTS----------6HJD5D--JSAC--6S",1
"TC5HTS----------6HQD--5DJSAC--6S",1
"TC5HTS----------6HQD5DJD6SAC----",1
"--5HTC----------6HQD5DJDJSAC--6S",0
"TS5H------------6HQD5DJDJSAC--6S",0
"TC5HTS------------QD6HJDJSAC--6S",0
"TC5HTS----------5DQD--JDJSAC--6S",0
"TC5HTS----------6H--QDJDJSAC--6S",0
"TC5HTS----------6H5D--JDJSAC--6S",0
"TC5HTS----------6H--5DQDJSAC--6S",0
"TC5HTS----------6HQDJD--JSAC--6S",0
"TC5HTS----------6HQD5DJD--AC--JS",0
"--5HTS----------6HQD5DJDTCAC--6S",0
"JS5HTS----------6HQD5DJD--AC--6S",0
"TC5HTS----------6HJD5D--6SAC----",1
"TC5HTS----------6HQD--5D6SAC----",1
"TC5HTS----------6SQD5DJD--AC----",1
"--5HTC----------6HQD5DJD6SAC----",0
"TS5H------------6HQD5DJD6SAC----",0
"TC5HTS------------QD6HJD6SAC----",0
"TC5HTS----------5DQD--JD6SAC----",0
"TC5HTS----------6H--QDJD6SAC----",0
"TC5HTS----------6H5D--JD6SAC----",0
"TC5HTS----------6H--5DQD6SAC----",0
"TC5HTS----------6HQDJD--6SAC----",0
"TC5HTS------------QD5DJD6HAC----",0
"TC5HTS----------6H5D----6SAC----",1
"TC5HTS----------6SJD5D----AC----",1
"--5HTC----------6HJD5D--6SAC----",0
"TS5H------------6HJD5D--6SAC----",0
"TC5HTS------------JD6H--6SAC----",0
"TC5HTS----------5DJD----6SAC----",0
"TC5HTS----------6H--JD--6SAC----",0
"TC5HTS------------JD5D--6HAC----",0
"TC5HTS----------6S5D------AC----",1
"--5HTC----------6SJD5D----AC----",0
"TS5H------------6SJD5D----AC----",0
"TC5HTS------------JD6S----AC----",0
"TC5HTS----------5DJD------AC----",0
"TC5HTS----------6S--JD----AC----",0
"TC5HTS------------6S------AC----",1
"--5HTC----------6S5D------AC----",0
"TS5H------------6S5D------AC----",0
"TC5HTS----------5D--------AC----",0
"TC--TS----------6S5H------AC----",0
"TC5DTS----------6S--------AC----",0
"TC6STS--------------------AC----",1
"--5HTC------------6S------AC----",0
"TS5H--------------6S------AC----",0
"TC--TS------------5H------AC----",0
"TCTS----------------------AC----",1
"--6STC--------------------AC----",0
"TS6S----------------------AC----",0
"TC--6S--------------------AC----",0
"--TC----------------------AC----",1
"TS------------------------AC----",0
"JD2D9HJC5D7H7C5HKDKC9S5SADQCKH3H",1
"--JD9HJC--7H7C5DKDKC9S5SADQCKH3H",1
"2D--9HJC--7H7C5DKDKC9S5SADQCKH3H",1
"--2D9HJD--7H7C5DKDKC9S5SADQCKH3H",1
"JD2D9HJC----7H5DKDKC9S5SADQCKH3H",1
"JD2D9HJC--7C--5DKDKC9S5SADQCKH3H",1
"JD2D9HJC--7H7C5D--KD9S5SADQCKH3H",1
"JD2D9HJC--7H7C5DKDKC--9SADQCKH3H",1
"JD2D9HJC--7H7C5DKDKC5S--ADQCKH3H",1
"JD2D9HJC--7H7C5DKDKC9S5SADKH--3H",1
"JD2D9HJC--7H7C5DKDKC9S5SADQC--KH",1
"JD2D9HJC--7H7C5DKDKC9S5SADQC3H--",1
"--2D9HJC--7H7C5DJDKC9S5SADQCKH3H",1
"--2D9HJC--7H7C5DKDKC9S5SJDQCKH3H",1
"AD2D9HJC--7H7C5DKDKC9S5S--QCKH3H",1
"JD2D9HJC--7H7C5D--KC9S5SKDQCKH3H",1
"JD2D9HJC--7H7C5DADKC9S5S--QCKH3H",1
"JD2D9HJC--7H7C5DKD--9S5SADKCKH3H",1
"JD2D9HJC--7H7C5DKDQC9S5SAD--KH3H",1
"JD2D--JC--7H7C5DKDKC9H5SADQCKH3H",1
"JD2D9SJC--7H7C5DKDKC--5SADQCKH3H",1
"JD2D--JC--7H7C5DKDKC9S5SADQC9H3H",1
"JD2D9HJC--7H7C--KDKC9S5DADQCKH3H",1
"JC2D9H----7H7C5DKDKC9S5SADQCKH3H",0
"JD2D9HJC--7H7C5DKC--9S5SADQCKH3H",0
"JD2D9HJC--7H7C5DKDKC9S5SAD--QC3H",0
"KD2D9HJC--7H7C5D--KC9S5SADQCKH3H",0
"JD2DKHJC--7H7C5DKDKC9S5SADQC--3H",0
"JD2D9HJC--7H7C5SKDKC9S--ADQCKH3H",0
"--JD9HJC--7H7C5DKDKC--9SADQCKH3H",1
"--2D9HJD--7H7C5DKDKC--9SADQCKH3H",1
"JD2D9HJC----7H5DKDKC--9SADQCKH3H",1
"JD2D9HJC--7C--5DKDKC--9SADQCKH3H",1
"JD2D9HJC--7H7C5DKDKC--9SADKH--3H",1
"JD2D9HJC--7H7C5DKDKC--9SADQC--KH",1
"JD2D9HJC--7H7C5D--KC--9SKDQCKH3H",1
"JD2D9HJC--7H7C5DKD----9SADKCKH3H",1
"2D--9HJC--7H7C5DKDKC--9SADQCKH3H",0
"JC2D9H----7H7C5DKDKC--9SADQCKH3H",0
"JD2D9HJC--7H7C5D--KD--9SADQCKH3H",0
"JD2D9HJC--7H7C5DKC----9SADQCKH3H",0
"JD2D9HJC--7H7C5DKDKC--9SAD--QC3H",0
"JD2D9HJC--7H7C5DKDKC--9SADQC3H--",0
"--2D9HJC--7H7C5DJDKC--9SADQCKH3H",0
"KD2D9HJC--7H7C5D--KC--9SADQCKH3H",0
"--2D9HJC--7H7C5DKDKC--9SJDQCKH3H",0
"AD2D9HJC--7H7C5DKDKC--9S--QCKH3H",0
"JD2D9HJC--7H7C5DADKC--9S--QCKH3H",0
"JD2D9HJC--7H7C5DKDQC--9SAD--KH3H",0
"JD2D--JC--7H7C5DKDKC--9SADQC9H3H",0
"JD2DKHJC--7H7C5DKDKC--9SADQC--3H",0
"----9HJD--7H7C5DKDKC--9SADQCKH3H",1
"--JD9HJC--7C--5DKDKC--9SADQCKH3H",1
"--JD9HJC--7H7C5DKDKC--9SADQC--KH",1
"--JD9HJC--7H7C5D--KC--9SKDQCKH3H",1
"--JC9H----7H7C5DKDKC--9SADQCKH3H",0
"--JD9HJC----7H5DKDKC--9SADQCKH3H",0
"--JD9HJC--7H7C5D--KD--9SADQCKH3H",0
"--JD9HJC--7H7C5DKC----9SADQCKH3H",0
"--JD9HJC--7H7C5DKDKC--9SAD--QC3H",0
"--JD9HJC--7H7C5DKDKC--9SADKH--3H",0
"--JD9HJC--7H7C5DKDKC--9SADQC3H--",0
"--JD9HJC--7H7C5DADKC--9S--QCKH3H",0
"----9HJC--7H7C5DKDKC--9SADJDKH3H",0
"--QC9HJC--7H7C5DKDKC--9SAD--KH3H",0
"--JD9HJC--7H7C5DKD----9SADKCKH3H",0
"--JD9HJC--7H7C5DKDQC--9SAD--KH3H",0
"--JD--JC--7H7C5DKDKC--9SADQC9H3H",0
"--JDKHJC--7H7C5DKDKC--9SADQC--3H",0
"----9HJD--7H7C5D--KC--9SKDQCKH3H",1
"--JD9HJC--7C--5D--KC--9SKDQCKH3H",1
"--JD9HJC--7H7C5D--KC--9S--KDKH3H",1
"--JD9HJC--7H7C5D--KC--9SKDQC--KH",1
"--JC9H----7H7C5D--KC--9SKDQCKH3H",0
"--JD9HJC----7H5D--KC--9SKDQCKH3H",0
"--JD9HJC--7H7C5D--KC--9SQC--KH3H",0
"--JD9HJC--7H7C5D--KC--9S--QCKD3H",0
"--JD9HJC--7H7C5D--KC--9SKHQC--3H",0
"--JD9HJC--7H7C5D--KC--9SKD--QC3H",0
"--JD9HJC--7H7C5D--KC--9SKDKH--3H",0
"--JD9HJC--7H7C5D--KC--9SKDQC3H--",0
"----9HJC--7H7C5D--KC--9SKDJDKH3H",0
"--QC9HJC--7H7C5D--KC--9SKD--KH3H",0
"--JD9HJC--7H7C5D------9SKDKCKH3H",0
"--JD9HJC--7H7C5D--QC--9SKD--KH3H",0
"--JD--JC--7H7C5D--KC--9SKDQC9H3H",0
"--JDKHJC--7H7C5D--KC--9SKDQC--3H",0
"----9HJD--7C--5D--KC--9SKDQCKH3H",1
"----9HJD--7H7C5D--KC--9S--KDKH3H",1
"----9HJD--7H7C5D--KC--9SKDQC--KH",1
"----9HJD----7H5D--KC--9SKDQCKH3H",0
"----9HJD--7H7C5D--KC--9SQC--KH3H",0
"----9HJD--7H7C5D--KC--9S--QCKD3H",0
"----9HJD--7H7C5D--KC--9SKHQC--3H",0
"----9HJD--7H7C5D--KC--9SKD--QC3H",0
"----9HJD--7H7C5D--KC--9SKDKH--3H",0
"----9HJD--7H7C5D--KC--9SKDQC3H--",0
"----9HJD--7H7C5D------9SKDKCKH3H",0
"----9HJD--7H7C5D--QC--9SKD--KH3H",0
"------JD--7H7C5D--KC--9SKDQC9H3H",0
"----KHJD--7H7C5D--KC--9SKDQC--3H",0
"----9H----7H7CJD--KC--9SKDQCKH3H",0
"----9H5D--7H7C----KC--9SKDQCKH3H",0
"----9HJD--7C--5D--KC--9S--KDKH3H",1
"----9HJD--7H7C5D--KC--9S--KD--KH",1
"----9HJD----7H5D--KC--9S--KDKH3H",0
"----9HJD--7H7C5D--KC--9S----KD3H",0
"----9HJD--7H7C5D--KC--9S--KH--3H",0
"----9HJD--7H7C5D--KC--9S--KD3H--",0
"----9HJD--7H7C5D------9S--KCKH3H",0
"----9HJD--7H7C5D--KD--9S----KH3H",0
"------JD--7H7C5D--KC--9S--KD9H3H",0
"----KHJD--7H7C5D--KC--9S--KD--3H",0
"----9H----7H7CJD--KC--9S--KDKH3H",0
"----9H5D--7H7C----KC--9S--KDKH3H",0
"----9HJD--7C--5D--KC--9S--KD--KH",1
"----9HJD--KC--5D------9S--KDKH3H",1
"----9HJD--7C--5D--KC--9S----KD3H",0
"----9HJD--7C--5D--KC--9S--KH--3H",0
"----9HJD--7C--5D--KC--9S--KD3H--",0
"----9HJD------5D--7C--9S--KDKH3H",0
"----9HJD--7C--5D------9S--KCKH3H",0
"----9HJD--7C--5D--KD--9S----KH3H",0
"------JD--7C--5D--KC--9S--KD9H3H",0
"----KHJD--7C--5D--KC--9S--KD--3H",0
"----9H----7C--JD--KC--9S--KDKH3H",0
"----9H5D--7C------KC--9S--KDKH3H",0
"----9HJD--KC--5D------9S--KD--KH",1
"----9HJD--7C--5D--KC--9S------KD",0
"----9HJD--7C--5D--KC--9S--KH----",0
"----9HJD------5D--7C--9S--KD--KH",0
"----9HJD--7C--5D------9S--KC--KH",0
"----9HJD--7C--5D--KD--9S------KH",0
"----9H----7C--JD--KC--9S--KD--KH",0
"----9H5D--7C------KC--9S--KD--KH",0
"----9HJD--KD--5D------9S------KH",1
"----9HJD--KC--5D------9S------KD",0
"----9HJD--KC--5D------9S--KH----",0
"----9HJD------5D------9S--KC--KH",0
"----9H----KC--JD------9S--KD--KH",0
"----9H5D--KC----------9S--KD--KH",0
"----9HJD------KD------9S------KH",1
"----9HJD--5D----------9S------KH",0
"----9H----KD--JD------9S------KH",0
"----9H5D--KD----------9S------KH",0
"----9HKD--------------9S------KH",1
"----9H--------JD------9S------KH",0
"----9HJD--------------9S------KD",0
"----9HJD------KH------9S--------",0
"----9HKH--------------9S--------",1
"----9H----------------9S------KD",0
"------9H--------------9S--------",1
"----KH----------------9S--------",0
"QDQCKC3C4C2CKD5C4DJDJS6HQS6D2D9C",1
"2DQC------4CKD5C4DJDJS6HQS6D--9C",1
"2DQC----2C--KD5C4DJDJS6HQS6D--9C",1
"2DQC------2CKD4C4DJDJS6HQS6D--9C",1
"2DQC----5C2CKD--4DJDJS6HQS6D--9C",1
"2DQC----4C--KD2C4DJDJS6HQS6D--9C",1
"2DQC----4C5CKD--4DJDJS6HQS6D--9C",1
"2DQC----4C2CKD5C--4DJS6HQS6D--9C",1
"2DQC----4C2CKD5CJD--JS6HQS6D--9C",1
"2DQC----4C2CKD5C4D--JD6HQS6D--9C",1
"2DQC----4C2CKD5C4DJS--6HQS6D--9C",1
"--QC----4C2CKD5C2DJDJS6HQS6D--9C",1
"4DQC----4C2CKD5C--JDJS6HQS6D--9C",1
"2DQC------2CKD5C4CJDJS6HQS6D--9C",1
"2DQC----4D2CKD5C--JDJS6HQS6D--9C",1
"2D------4CQCKD5C4DJDJS6HQS6D--9C",1
"2D2C----4C--KD5C4DJDJS6HQS6D--9C",1
"2D------4C2CKD5C4DQCJS6HQS6D--9C",1
"2DJD----4C2CKD5C4D--JS6HQS6D--9C",1
"2DQC----4C2CKD5C4D--JS6HQSJD--9C",1
"2DQC----4C2CKD5C4D6DJS6HQS----9C",1
"2DQC----4C2CKD--4DJDJS5CQS6D--9C",1
"2DQC----4C2CKD--4DJDJS6HQS6D--5C",1
"2DQC----4C2CKD9C4DJDJS6HQS6D----",1
"2DQC----4C2CKD6H4DJDJS--QS6D--9C",0
"2DQC------5CKD--4DJDJS6HQS6D--9C",1
"2DQC----5C2CKD--JD--JS6HQS6D--9C",1
"2DQC----5C2CKD--4D--JD6HQS6D--9C",1
"2DQC----5C2CKD--4DJS--6HQS6D--9C",1
"--QC----5C2CKD--2DJDJS6HQS6D--9C",1
"4DQC----5C2CKD----JDJS6HQS6D--9C",1
"2DQC------2CKD--5CJDJS6HQS6D--9C",1
"2D------5CQCKD--4DJDJS6HQS6D--9C",1
"2D2C----5C--KD--4DJDJS6HQS6D--9C",1
"2D------5C2CKD--4DQCJS6HQS6D--9C",1
"2DQC----5C2CKD--4D--JS6HQSJD--9C",1
"2DQC----5C2CKD--4D6DJS6HQS----9C",1
"2DQC----2C--KD--4DJDJS6HQS6D--9C",0
"2DQC----5C2CKD----4DJS6HQS6D--9C",0
"2DQC----4D2CKD----JDJS6HQS6D--9C",0
"2DJD----5C2CKD--4D--JS6HQS6D--9C",0
"2DQC------5CKD--4D--JD6HQS6D--9C",1
"--QC----5C2CKD--2D--JD6HQS6D--9C",1
"4DQC----5C2CKD------JD6HQS6D--9C",1
"2D------5CQCKD--4D--JD6HQS6D--9C",1
"2D2C----5C--KD--4D--JD6HQS6D--9C",1
"2DQC----5C2C----4D--KD6HQS6D--9C",1
"2DQC----5C2CJD--4D----6HQS6D--9C",1
"2DQC----2C--KD--4D--JD6HQS6D--9C",0
"2DQC----5C2CKD------4D6HQS6D--9C",0
"2DQC----5C2CKD--JD----6HQS6D--9C",0
"2DQC------2CKD--5C--JD6HQS6D--9C",0
"2DQC----4D2CKD------JD6HQS6D--9C",0
"4D------5CQCKD------JD6HQS6D--9C",1
"2D------5CQCJD--4D----6HQS6D--9C",1
"2D--------5CKD--4D--JD6HQS6D--9C",0
"2D------QC--KD--4D--JD6HQS6D--9C",0
"2D------5C--QC--4D--JD6HQS6D--9C",0
"2D------5CKD----4D--JD6HQS6D--9C",0
"2D------5CQCKD------4D6HQS6D--9C",0
"2D------5CQCKD--JD----6HQS6D--9C",0
"--------5CQCKD--2D--JD6HQS6D--9C",0
"2D--------QCKD--5C--JD6HQS6D--9C",0
"2D------4DQCKD------JD6HQS6D--9C",0
"2D------5CQC----4D--KD6HQS6D--9C",0
"4D------5CQCJD--------6HQS6D--9C",1
"4D--------5CKD------JD6HQS6D--9C",0
"4D------QC--KD------JD6HQS6D--9C",0
"4D------5C--QC------JD6HQS6D--9C",0
"4D------5CKD--------JD6HQS6D--9C",0
"--------4DQCKD------JD6HQS6D--9C",0
"5C--------QCKD------JD6HQS6D--9C",0
"4D------5CQC--------KD6HQS6D--9C",0
"4D------5CJD----------6HQS6D--9C",1
"4D--------5CJD--------6HQS6D--9C",0
"4D------QC--JD--------6HQS6D--9C",0
"4D------5C--QC--------6HQS6D--9C",0
"--------4DQCJD--------6HQS6D--9C",0
"5C--------QCJD--------6HQS6D--9C",0
"4D------5C------------6HQSJD--9C",1
"--------4DJD----------6HQS6D--9C",0
"5C--------JD----------6HQS6D--9C",0
"4D------5C6D----------6HQS----9C",0
"4D------5C------------6HJD----9C",1
"4D------5C------------6H--QS--9C",0
"--------4D------------6HQSJD--9C",0
"5C--------------------6HQSJD--9C",0
"--------5C------------6H4D----9C",1
"--------4D------------6HJD----9C",0
"5C--------------------6HJD----9C",0
"JD------5C------------6H------9C",0
"----------------------6H5C----9C",1
"--------4D------------6H------9C",0
"----------------------6H------5C",1
"----------------------6H9C------",0
"KC2DQC7H6S8HTH4D7DJH9DJSQS8S9CQD",1
"--2DKC7H--TH--4D7DJH9D--6S8S9CJS",1
"QC2D--7H--TH--4D7DJH9D--6S8S9CJS",1
"KC2DQC7H--TH--4D9DJH----6S8S9CJS",1
"KC2DQC7H--TH--4D7DJH9D----6S9CJS",1
"KC2DQC7H--TH--4D7DJH9D--8S--9CJS",1
"KC2DQC7H--TH--4D7DJH9D----8S9C6S",1
"KC2DQC7H--TH--4D7DJH9D--JS8S9C--",1
"KC2DQC7H--TH--4D7DJH9D--6S--9C8S",1
"KC2DQC7H--TH--4D7DJH9D--6SJS9C--",1
"KC2DQC7H--TH--4D--JH9D--7D8S9CJS",1
"KC2DQC7H------4D7DTH9D--6S8S9CJS",1
"KC2D9C7H--TH--4D7DJH9D--6S8S--JS",1
"KC2DQC7H--TH--4D--JH7D--6S8S9CJS",0
"KC2DQC7H--TH--4D7DJH9D--6S--8SJS",0
"KC2DQC7H--TH--4D7DJH9D--6S9C--JS",0
"KC2DQC7H--TH--4D6SJH9D----8S9CJS",0
"KC2DQC7H--JH--4D7D--9D--6S8S9CJS",0
"KC2D--7H--TH--4D7DJH9D--6S8SQCJS",0
"KC2DQC7H--TH--4D7DJH----6S8S9DJS",0
"KC2DQC7H--TH--4D7DJH9C--6S8S--JS",0
"--2DKC7H--TH--4D7DJH9D--8S--9CJS",1
"KC2DQC7H--TH--4D9DJH----8S--9CJS",1
"KC2DQC7H--TH--4D7DJH9D------9C8S",1
"KC2DQC7H------4D7DTH9D--8S--9CJS",1
"KC2D9C7H--TH--4D7DJH9D--8S----JS",1
"QC2D--7H--TH--4D7DJH9D--8S--9CJS",0
"KC2DQC7H--TH--4D--JH7D--8S--9CJS",0
"KC2DQC7H--TH--4D7DJH9D------8SJS",0
"KC2DQC7H--TH--4D7DJH9D--9C----JS",0
"KC2DQC7H--TH--4D7DJH9D--JS--9C--",0
"KC2DQC7H--TH--4D--JH9D--7D--9CJS",0
"KC2DQC7H--TH--4D8SJH9D------9CJS",0
"KC2DQC7H--JH--4D7D--9D--8S--9CJS",0
"KC2D--7H--TH--4D7DJH9D--8S--QCJS",0
"KC2DQC7H--TH--4D7DJH----8S--9DJS",0
"KC2DQC7H--TH--4D7DJH9C--8S----JS",0
"--2DKC7H--TH--4D7DJH9D------9C8S",1
"KC2DQC7H--TH--4D9DJH--------9C8S",1
"KC2DQC7H------4D7DTH9D------9C8S",1
"KC2D9C7H--TH--4D7DJH9D--------8S",1
"KC2DQC8S--TH--4D7DJH9D------9C--",1
"QC2D--7H--TH--4D7DJH9D------9C8S",0
"KC2DQC7H--TH--4D--JH7D------9C8S",0
"KC2DQC7H--TH--4D7DJH9D--------9C",0
"KC2DQC7H--TH--4D7DJH9D------8S--",0
"KC2DQC7H--JH--4D7D--9D------9C8S",0
"KC2D--7H--TH--4D7DJH9D------QC8S",0
"KC2DQC7H--TH--4D7DJH--------9D8S",0
"KC2DQC7H--TH--4D7DJH9C--------8S",0
"KC2DQC----TH--4D7DJH9D------9C7H",0
"--2DKC8S--TH--4D7DJH9D------9C--",1
"KC2DQC8S--TH--4D9DJH--------9C--",1
"KC2DQC8S------4D7DTH9D------9C--",1
"KC2D9C8S--TH--4D7DJH9D----------",1
"QC2D--8S--TH--4D7DJH9D------9C--",0
"KC2DQC8S--TH--4D--JH7D------9C--",0
"KC2DQC8S--JH--4D7D--9D------9C--",0
"KC2D--8S--TH--4D7DJH9D------QC--",0
"KC2DQC8S--TH--4D7DJH--------9D--",0
"KC2DQC8S--TH--4D7DJH9C----------",0
"--2DKC8S--TH--4D9DJH--------9C--",1
"KC2DQC8S------4D9DTH--------9C--",1
"KC2D9C8S--TH--4D9DJH------------",1
"QC2D--8S--TH--4D9DJH--------9C--",0
"KC2DQC8S--JH--4D9D----------9C--",0
"KC2D--8S--TH--4D9DJH--------QC--",0
"9C2D--8S--TH--4D9DJH------------",1
"KC2D9C8S------4D9DTH------------",1
"--2DKC8S--TH--4D9DJH------------",0
"KC2D--9C--TH--4D9DJH------------",0
"KC2D8S----TH--4D9DJH------------",0
"KC2D9C8S--JH--4D9D--------------",0
"9C2D--8S------4D9DTH------------",1
"KC2D9C8S------4D--9D------------",1
"--2DKC8S------4D9DTH------------",0
"KC2D--9C------4D9DTH------------",0
"KC2D8S--------4D9DTH------------",0
"KC2D9C8S------4DTH--------------",0
"9C2D--8S------4D--9D------------",1
"KC9D9C8S------4D----------------",1
"--2DKC8S------4D--9D------------",0
"KC2D--9C------4D--9D------------",0
"KC2D8S--------4D--9D------------",0
"KC--9C8S------4D--2D------------",0
"9C9D--8S------4D----------------",1
"--9DKC8S------4D----------------",0
"KC--9D8S------4D----------------",0
"KC9C--8S------4D----------------",0
"KC--9C9D------4D----------------",0
"KC8S9C--------4D----------------",0
"KC9D--9C------4D----------------",0
"KC9D8S--------4D----------------",0
"9D----8S------4D----------------",1
"--9D--9C------4D----------------",1
"--9C--8S------4D----------------",0
"8S9D----------4D----------------",0
"9C----9D------4D----------------",0
"9C8S----------4D----------------",0
"------9D------4D----------------",1
"--9C----------4D----------------",0
"KSQC3DJS5DKD6S3S2CACKH8CAH9D6C5C",1
"----3DQC5DKD6S3S----KHACAH9D6C5C",1
"QC--3DJS--5D6S3S----KHACAH9D6C5C",1
"QC--3DJSKD--6S3S----KHACAH9D6C5C",1
"QC--3DJS--KD5D3S----KHACAH9D6C5C",1
"QC--3DJS6SKD--3S----KHACAH9D6C5C",1
"QC--3DJS5DKD--6S----KHACAH9D6C5C",1
"QC--3DJS5DKD3S------KHACAH9D6C5C",1
"QC--3DJS5D--6S3S----KHACAHKD6C5C",1
"QC--3D--5DKD6SJS----KHACAH9D6C5C",1
"QC--3DJS5DKD6S3S----KH--AH9D6CAC",1
"QC--3DJS5DKD6S3S----KH5CAH9D6C--",1
"JS--3D--5DKD6S3S----KHACAH9D6C5C",0
"QC--3DJS5DKD6S3S----KHACAH9D--6C",0
"QC--3DJS5DKD6S3S----KHACAH9D5C--",0
"QC--3DJS5D9D6S3S----KHACAH--6C5C",0
"QC--3DJS5DKD--3S----KHACAH9D6S5C",0
"QC--3DJS5DKD6C3S----KHACAH9D--5C",0
"QC--3D3S5DKD6S------KHACAH9D6C5C",0
"QC--3DJS--5D3S------KHACAH9D6C5C",1
"QC--3DJS----6S3S----KHACAH5D6C5C",1
"----3DQC--5D6S3S----KHACAH9D6C5C",0
"JS--3D----5D6S3S----KHACAH9D6C5C",0
"QC--3DJS----5D3S----KHACAH9D6C5C",0
"QC--3DJS--6S--3S----KHACAH9D6C5C",0
"QC--3DJS--5D--6S----KHACAH9D6C5C",0
"QC--3DJS--5D6S3S----KHACAH9D--6C",0
"QC--3DJS--5D6S3S----KHACAH9D5C--",0
"QC--3DJS--9D6S3S----KHACAH--6C5C",0
"QC--3DJS--5D--3S----KHACAH9D6S5C",0
"QC--3DJS--5D6C3S----KHACAH9D--5C",0
"QC--3D----5D6SJS----KHACAH9D6C5C",0
"QC--3D3S--5D6S------KHACAH9D6C5C",0
"QC--3DJS--5D6S3S----KH--AH9D6CAC",0
"QC--3DJS--5D6S3S----KH5CAH9D6C--",0
"QC--3DJS----3S------KHACAH5D6C5C",1
"QC--3DJS----6S3S----KHACAH--5D5C",1
"QC--3DJS----6S3S----KHACAH5C6C--",1
"----3DQC----6S3S----KHACAH5D6C5C",0
"JS--3D------6S3S----KHACAH5D6C5C",0
"QC--3DJS------6S----KHACAH5D6C5C",0
"QC--3DJS----6S3S----KHACAH6C--5C",0
"QC--3DJS----6S3S----KHACAH--6C5D",0
"QC--3DJS----6S3S----KHACAH5D--6C",0
"QC--3DJS----6S3S----KHACAH5D5C--",0
"QC--3DJS------3S----KHACAH5D6S5C",0
"QC--3DJS----6C3S----KHACAH5D--5C",0
"QC--3D------6SJS----KHACAH5D6C5C",0
"QC--3D3S----6S------KHACAH5D6C5C",0
"QC--3DJS----6S3S----KH--AH5D6CAC",0
"QC--3DJS----6S3S----KH5CAH5D6C--",0
"QC--3DJS----3S------KHACAH--5D5C",1
"QC--3DJS----3S------KHACAH5C6C--",1
"QC--3SJS------------KHACAH5D6C5C",1
"----3DQC----3S------KHACAH5D6C5C",0
"JS--3D------3S------KHACAH5D6C5C",0
